code,id,label,statement,subject,domain,minimumAge,maximumAge,competencyType,evidenceExpectationCount,alignmentCount,reviewStatus,sourceId,sourceReferenceId,sourceUri
ASFAI-ELA-F18332E63D,https://education.asfai.org/objectives/cf11ce83-7d73-5350-947c-52c732fa85f4,Sitting and holding a pencil,Demonstrate the “Sitting and holding a pencil” objective: Sit correctly at a table holding a pencil comfortably and correctly; form lower-case letters in the correct direction starting and finishing in the right place.,English,Handwriting & Transcription,4,6,PROCEDURAL,3,2,unreviewed,mt_WBfj79OqXz,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WBfj79OqXz,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-7CACE4BA5A,https://education.asfai.org/objectives/3c859e60-fe25-521a-a6bb-dcb01d0c57c9,Right and Wrong Choices,"Demonstrate the “Right and Wrong Choices” objective: Know the difference between right and wrong in familiar everyday situations — understanding basic rules about honesty, not hurting others, respecting others' property, and being fair — and choose to do the right thing even when it's harder.",Personal & Social Development,Responsible Decision-Making,5,7,CONCEPTUAL,3,0,unreviewed,mt_Wc6cOTQ1bA,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Wc6cOTQ1bA,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-7682EC9211,https://education.asfai.org/objectives/69a9eb4e-7bc9-57c2-bfbe-0ce5376bc3aa,One-to-one counting,Demonstrate the “One-to-one counting” objective: One-to-one correspondence when counting objects: each object is paired with exactly one number name.,Mathematics,Counting & Cardinality,4,6,CONCEPTUAL,3,2,unreviewed,mt_WcfaSfVT33,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WcfaSfVT33,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-9AF559D2FF,https://education.asfai.org/objectives/52654326-8db4-5dd9-be1b-b58657e108b8,Measuring Perimeters,Demonstrate the “Measuring Perimeters” objective: Measure the perimeter of simple 2-D shapes.,Mathematics,Measurement,7,8,PROCEDURAL,3,1,unreviewed,mt_wE7-Gs9ENL,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wE7-Gs9ENL,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-A4A33A3B34,https://education.asfai.org/objectives/e94e3bc0-3930-56e8-9f11-9abbb3f99b89,Changing Shapes of Solids,"Demonstrate the “Changing Shapes of Solids” objective: Investigate how the shapes of solid objects can be changed by squashing, bending, twisting, and stretching.",Science,Matter & Materials,6,7,PROCEDURAL,3,1,unreviewed,mt_wf-SJhZ1kC,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wf-SJhZ1kC,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-86258FCCBF,https://education.asfai.org/objectives/e90a1f41-79a9-5d63-96c6-9bffea3edb57,The Periodic Table,"Demonstrate the “The Periodic Table” objective: Describe the organisation of the periodic table into periods and groups, explain the contribution of Mendeleev, and use the table to identify metals, non-metals, and predict patterns in reactivity.",Science,Matter & Materials,11,12,CONCEPTUAL,4,4,unreviewed,mt_wfEfQuHOG-,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wfEfQuHOG-,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-CA1D5B755B,https://education.asfai.org/objectives/6fb1dc7e-dcb7-5997-b3a0-03a3336364df,12-hour and 24-hour time,"Demonstrate the “12-hour and 24-hour time” objective: Read, write, and convert time between analogue and digital 12-hour and 24-hour clocks.",Mathematics,Measurement,8,9,PROCEDURAL,3,0,unreviewed,mt_WfrE_4r-kY,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WfrE_4r-kY,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-223184189C,https://education.asfai.org/objectives/7bf3ae49-49d1-5ab5-ab84-cc2823f3fbef,Tracing Theme Across a Text,"Demonstrate the “Tracing Theme Across a Text” objective: Determine and analyse the theme or central idea of a text, trace how it develops across the text through key details and events, and provide an objective summary distinct from personal opinion.",English,Reading Comprehension,11,14,CONCEPTUAL,3,7,unreviewed,mt_wGxq92Na5g,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wGxq92Na5g,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-0058D6A9CC,https://education.asfai.org/objectives/10a9c24b-0f80-577c-85e9-e12f2e4b7ffe,Multiplication as repeated addition (age 6+),"Demonstrate the “Multiplication as repeated addition (age 6+)” objective: Solve problems involving multiplication and division using arrays, repeated addition, mental methods, and known facts.",Mathematics,Multiplication & Division,6,7,PROCEDURAL,3,1,unreviewed,mt_wh3UqnWsa7,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wh3UqnWsa7,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-9F3E768BFA,https://education.asfai.org/objectives/5668d059-7cfd-504e-8f41-5b9094df8ed5,Animal Communication,"Demonstrate the “Animal Communication” objective: Understand that animals communicate in many different ways — birds sing to attract mates and defend territory, whales call across vast ocean distances, bees dance to show other bees where food is, wolves howl to keep the pack together, and fireflies flash light signals — and that communication is essential for survival.",Science,Animals of the World,7,9,CONCEPTUAL,3,0,unreviewed,mt_wHN14Unk7h,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wHN14Unk7h,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-7A6C821E27,https://education.asfai.org/objectives/d0ee28d8-e582-572c-b650-989b3fda8c78,Making Sense of Problems,"Demonstrate the “Making Sense of Problems” objective: Make sense of a problem by identifying what is being asked, choosing concrete objects or pictures to represent the situation, and explaining a pathway to the solution.",Mathematics,Mathematical Thinking,5,6,META,3,0,unreviewed,mt_WkKkb7W9Qd,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WkKkb7W9Qd,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-53391A741A,https://education.asfai.org/objectives/c2aec65b-9484-5772-b0bf-035119f54552,Structured Opinion Writing,"Demonstrate the “Structured Opinion Writing” objective: Compose opinion pieces that introduce a topic, state a clear point of view, provide organised reasons linked with connecting words, and include a concluding statement or section.",English,Writing Composition,6,11,PROCEDURAL,3,15,unreviewed,mt_WKxX-b86Vr,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WKxX-b86Vr,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-26318E85DC,https://education.asfai.org/objectives/6ba657e8-9c6c-564a-bd0e-72caf475def3,Pollination & Seed Dispersal,"Demonstrate the “Pollination & Seed Dispersal” objective: Understand the life cycle of flowering plants including pollination, seed formation, and seed dispersal.",Science,Organisms & Life Processes,7,8,CONCEPTUAL,3,2,unreviewed,mt_WNBHZ1d94L,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WNBHZ1d94L,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-5C1B5533C8,https://education.asfai.org/objectives/81447536-ac99-59fb-8aa8-ae988f32839f,Multiplying and dividing (age 10+),"Demonstrate the “Multiplying and dividing (age 10+)” objective: Multiply and divide numbers by 10, 100, and 1000 giving answers up to three decimal places, understanding that digits shift position in the place-value chart.",Mathematics,Multiplication & Division,10,11,PROCEDURAL,3,1,unreviewed,mt_wPgpMJ0-PA,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wPgpMJ0-PA,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-5915F08B4E,https://education.asfai.org/objectives/d0619ac1-8ec8-5466-8ef8-07e4def89218,Reading Dinosaur Trackways,"Demonstrate the “Reading Dinosaur Trackways” objective: Use dinosaur trackways (fossilised footprints) to make inferences about a dinosaur's size, speed, and behaviour — widely spaced prints suggest running, closely spaced suggest walking.",Science,Dinosaurs & Paleontology,7,9,PROCEDURAL,3,0,unreviewed,mt_Wpvuz3mvBq,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Wpvuz3mvBq,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-71AF53A02C,https://education.asfai.org/objectives/3f9d7beb-adad-540e-974d-cc1553e888d7,Subordinate clauses,"Demonstrate the “Subordinate clauses” objective: Use subordination (when, if, that, because) and co-ordination (or, and, but) to join clauses and create compound and complex sentences.",English,Grammar & Punctuation,6,9,PROCEDURAL,3,7,unreviewed,mt_wq-1OJ_8s5,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wq-1OJ_8s5,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-9FC2E98A63,https://education.asfai.org/objectives/9040327b-ef55-5903-83a3-c27e05da3cee,Times tables (age 7+),"Demonstrate the “Times tables (age 7+)” objective: Recall and use multiplication and division facts for the 3, 4, and 8 multiplication tables.",Mathematics,Multiplication & Division,7,8,PROCEDURAL,3,1,unreviewed,mt_wQ89AEXhz3,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wQ89AEXhz3,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-7EF03E7DBF,https://education.asfai.org/objectives/57c925e5-c320-5226-95a2-94d5a43e4b1a,Caterpillar to butterfly,"Demonstrate the “Caterpillar to butterfly” objective: Caterpillar to butterfly: the life cycle of a butterfly as an observable transformation. Egg → caterpillar → chrysalis → butterfly. The idea that one creature can change its whole form. Classroom butterfly kits, The Very Hungry Caterpillar.",Science,Insects & Minibeasts,5,7,CONCEPTUAL,3,0,unreviewed,mt_Wr6DDgr_kH,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Wr6DDgr_kH,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-8DA50DD397,https://education.asfai.org/objectives/e8a8186b-c757-5be7-b756-29996af1d5c5,Vocabulary: understanding others,"Demonstrate the “Vocabulary: understanding others” objective: Know and use the key vocabulary for understanding others — empathy, perspective, kind, fair, community, similar, different, and care — and understand that these words describe real habits of thinking and feeling.",Personal & Social Development,Empathy & Social Awareness,5,8,LANGUAGE,3,0,unreviewed,mt_wRlf0g2MbB,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_wRlf0g2MbB,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-02024A49FC,https://education.asfai.org/objectives/6386e9c6-4eee-5dfe-b054-355c67437efc,"Comparing Characters, Settings and Events","Demonstrate the “Comparing Characters, Settings and Events” objective: Compare and contrast two or more characters, settings, or events in a story or drama, drawing on specific details about how characters interact, settings influence action, or events connect.",English,Reading Comprehension,10,11,PROCEDURAL,3,1,unreviewed,mt_WRlJ0-hAOG,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WRlJ0-hAOG,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-CMP-56E30ACF9B,https://education.asfai.org/objectives/761ee0e7-5da2-5c8c-a8fa-84168f7fa48e,Smart Versus Not-Smart Devices,Demonstrate the “Smart Versus Not-Smart Devices” objective: Sorting objects into 'smart' (can sense and respond) and 'not smart' (just sits there); a toaster vs a smart speaker; introduction to the idea that some machines can sense and respond to the world.,Computing,Artificial Intelligence,5,7,CONCEPTUAL,3,0,unreviewed,mt_WRRv1ABECC,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WRRv1ABECC,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-174BA5D9E7,https://education.asfai.org/objectives/1183f9c9-ad05-50f4-8d15-144db0a9cae9,Division with remainders (age 10+),"Demonstrate the “Division with remainders (age 10+)” objective: Divide numbers up to 4 digits by a two-digit divisor using formal written long division, interpreting remainders as whole numbers, fractions, or by rounding as appropriate.",Mathematics,Multiplication & Division,10,11,PROCEDURAL,3,0,unreviewed,mt_WsM4EmdOLe,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WsM4EmdOLe,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-9CA1DFD6F3,https://education.asfai.org/objectives/2bbf1466-7e2d-57c0-9345-31ff71539a7b,Perimeters of polygons,"Demonstrate the “Perimeters of polygons” objective: Solve problems involving perimeters of polygons: find perimeter from side lengths, find an unknown side length, and explore rectangles with same perimeter but different areas (or vice versa).",Mathematics,Measurement,8,9,PROCEDURAL,3,0,unreviewed,mt_WtcFrxGOgw,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WtcFrxGOgw,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-0A00BD28A7,https://education.asfai.org/objectives/26f778a1-3e06-569b-8fbe-7b88ab283332,Types of angles (age 11+),"Demonstrate the “Types of angles (age 11+)” objective: Use conventional geometric terms and notation to describe, sketch, and draw points, lines, parallel and perpendicular lines, right angles, regular polygons, and reflectively/rotationally symmetric polygons.",Mathematics,Geometry,11,13,LANGUAGE,3,2,unreviewed,mt_WtIFJSCQIT,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WtIFJSCQIT,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-PSD-262FDF5D28,https://education.asfai.org/objectives/a5be7b7b-d1ef-557d-ae0d-06d650cd83e4,Online Identity and Misinformation,"Demonstrate the “Online Identity and Misinformation” objective: Understand the ethics of online identity and the importance of consistency between who you are online and offline; explain how recommendation algorithms and filter bubbles narrow information exposure; evaluate the psychology of misinformation: why it spreads, why smart people believe it, and how to apply source evaluation (lateral reading, checking evidence, recognising emotional manipulation); understand digital consent around sharing images or personal information; explore the ethics of AI, surveillance, and data privacy as they affect everyday life; reflect on responsible content creation and online influence.",Personal & Social Development,Responsible Decision-Making,12,13,CONCEPTUAL,0,0,unreviewed,mt_WtO50EZQkf,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_WtO50EZQkf,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-4B893C5CC0,https://education.asfai.org/objectives/6fe0ec43-b5af-5cb0-bd5b-7978465e5ad4,Tsunamis,"Demonstrate the “Tsunamis” objective: Know what a tsunami is: a very large, fast ocean wave caused by an earthquake or volcanic eruption under the sea, which can cause great damage when it reaches land.",Science,Volcanoes & Earthquakes,7,9,CONCEPTUAL,3,0,unreviewed,mt_Wu-ftkzoiE,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Wu-ftkzoiE,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
